t, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta
1.502700, 0.000000, -0.499069, 1.570796, -18421.069257
1.504200, 0.000000, -0.499753, 1.570796, -18439.720605
1.505700, 0.000000, -0.499791, 1.570796, -18458.412089
1.507200, 0.000000, -0.499107, 1.570796, -18477.110306
1.508700, 0.000000, -0.499714, 1.570796, -18495.759971
1.510200, 0.000000, -0.499826, 1.570796, -18514.451649
1.511700, 0.000000, -0.499150, 1.570796, -18533.151680
1.513200, 0.000000, -0.499673, 1.570796, -18551.797593
1.514700, 0.000000, -0.499861, 1.570796, -18570.491313
1.516200, 0.000000, -0.499200, 1.570796, -18589.192513
1.517700, 0.000000, -0.499627, 1.570796, -18607.834135
1.519200, 0.000000, -0.499894, 1.570796, -18626.531169
1.520700, 0.000000, -0.499255, 1.570796, -18645.231708
1.522200, 0.000000, -0.499577, 1.570796, -18663.870429
1.523700, 0.000000, -0.499925, 1.570796, -18682.571194
1.525200, 0.000000, -0.499312, 1.570796, -18701.269455
1.526700, 0.000000, -0.499529, 1.570796, -18719.906858
1.528200, 0.000000, -0.499953, 1.570796, -18738.610508
1.529700, 0.000000, -0.499366, 1.570796, -18757.306577
1.531200, 0.000000, -0.499487, 1.570796, -18775.943703
1.532700, 0.000000, -0.499977, 1.570796, -18794.648541
1.534200, 0.000000, -0.499412, 1.570796, -18813.343633
1.535700, 0.000000, -0.499451, 1.570796, -18831.980774
1.537200, 0.000000, -0.499994, 1.570796, -18850.685674
1.538700, 0.000000, -0.499450, 1.570796, -18869.380734
1.540200, 0.000000, -0.499417, 1.570796, -18888.017134
1.541700, 0.000000, -0.500000, 1.570796, -18906.722512
1.543200, 0.000000, -0.499478, 1.570796, -18925.417986
1.544700, 0.000000, -0.499383, 1.570796, -18944.052508
1.546200, 0.000000, -0.499994, 1.570796, -18962.759276
1.547700, 0.000000, -0.499502, 1.570796, -18981.455065
1.549200, 0.000000, -0.499355, 1.570796, -19000.087482
1.550700, 0.000000, -0.499982, 1.570796, -19018.795982
1.552200, 0.000000, -0.499523, 1.570796, -19037.491422
1.553700, 0.000000, -0.499340, 1.570796, -19056.122691
1.555200, 0.000000, -0.499966, 1.570796, -19074.832721
1.556700, 0.000000, -0.499543, 1.570796, -19093.527078
1.558200, 0.000000, -0.499341, 1.570796, -19112.158298
1.559700, 0.000000, -0.499947, 1.570796, -19130.869183
1.561200, 0.000000, -0.499564, 1.570796, -19149.562270
1.562700, 0.000000, -0.499354, 1.570796, -19168.194283
1.564200, 0.000000, -0.499926, 1.570796, -19186.905076
1.565700, 0.000000, -0.499589, 1.570796, -19205.597131
1.567200, 0.000000, -0.499372, 1.570796, -19224.230540
1.568700, 0.000000, -0.499900, 1.570796, -19242.940554
1.570200, 0.000000, -0.499618, 1.570796, -19261.631696
1.571700, 0.000000, -0.499390, 1.570796, -19280.266639
1.573200, 0.000000, -0.499873, 1.570796, -19298.975914
1.574700, 0.000000, -0.499649, 1.570796, -19317.666196
1.576200, 0.000000, -0.499406, 1.570796, -19336.302433
1.577700, 0.000000, -0.499843, 1.570796, -19355.011314
1.579200, 0.000000, -0.499678, 1.570796, -19373.700730
1.580700, 0.000000, -0.499422, 1.570796, -19392.338200
1.582200, 0.000000, -0.499812, 1.570796, -19411.046725
1.583700, 0.000000, -0.499708, 1.570796, -19429.735172
1.585200, 0.000000, -0.499441, 1.570796, -19448.374312
1.586700, 0.000000, -0.499784, 1.570796, -19467.082227
1.588200, 0.000000, -0.499739, 1.570796, -19485.769583
1.589700, 0.000000, -0.499465, 1.570796, -19504.410850
1.591200, 0.000000, -0.499754, 1.570796, -19523.117832
1.592700, 0.000000, -0.499771, 1.570796, -19541.804168
1.594200, 0.000000, -0.499491, 1.570796, -19560.447584
1.595700, 0.000000, -0.499719, 1.570796, -19579.153568
1.597200, 0.000000, -0.499806, 1.570796, -19597.839095
1.598700, 0.000000, -0.499517, 1.570796, -19616.484433
1.600200, 0.000000, -0.499676, 1.570796, -19635.189651
1.601700, 0.000000, -0.499844, 1.570796, -19653.874243
1.603200, 0.000000, -0.499543, 1.570796, -19672.521433
1.604700, 0.000000, -0.499624, 1.570796, -19691.226406
1.606200, 0.000000, -0.499879, 1.570796, -19709.909420
1.607700, 0.000000, -0.499567, 1.570796, -19728.558821
1.609200, 0.000000, -0.499559, 1.570796, -19747.264098
1.610700, 0.000000, -0.499910, 1.570796, -19765.944639
1.612200, 0.000000, -0.499590, 1.570796, -19784.596910
1.613700, 0.000000, -0.499487, 1.570796, -19803.302354
1.615200, 0.000000, -0.499939, 1.570796, -19821.980046
1.616700, 0.000000, -0.499613, 1.570796, -19840.636130
1.618200, 0.000000, -0.499418, 1.570796, -19859.340630
1.619700, 0.000000, -0.499964, 1.570796, -19878.015903
1.621200, 0.000000, -0.499636, 1.570796, -19896.676644
1.622700, 0.000000, -0.499352, 1.570796, -19915.378904
1.624200, 0.000000, -0.499984, 1.570796, -19934.052473
1.625700, 0.000000, -0.499656, 1.570796, -19952.717550
1.627200, 0.000000, -0.499284, 1.570796, -19971.417638
1.628700, 0.000000, -0.499998, 1.570796, -19990.090048
1.630200, 0.000000, -0.499674, 1.570796, -20008.758056
1.631700, 0.000000, -0.499210, 1.570796, -20027.457300
1.633200, 0.000000, -0.499998, 1.570796, -20046.128412
1.634700, 0.000000, -0.499688, 1.570796, -20064.798311
1.636200, 0.000000, -0.499135, 1.570796, -20083.498204
1.637700, 0.000000, -0.499984, 1.570796, -20102.166681
1.639200, 0.000000, -0.499699, 1.570796, -20120.839039
1.640700, 0.000000, -0.499064, 1.570796, -20139.540695
1.642200, 0.000000, -0.499959, 1.570796, -20158.204489
1.643700, 0.000000, -0.499706, 1.570796, -20176.880618
1.645200, 0.000000, -0.499013, 1.570796, -20195.583912
1.646700, 0.000000, -0.499927, 1.570796, -20214.242200
1.648200, 0.000000, -0.499712, 1.570796, -20232.923254
1.649700, 0.000000, -0.498997, 1.570796, -20251.626192
1.651200, 0.000000, -0.499887, 1.570796, -20270.280409
1.652700, 0.000000, -0.499719, 1.570796, -20288.966932
1.654200, 0.000000, -0.499007, 1.570796, -20307.667200
1.655700, 0.000000, -0.499844, 1.570796, -20326.319387
1.657200, 0.000000, -0.499733, 1.570796, -20345.010128
1.658700, 0.000000, -0.499031, 1.570796, -20363.707742
1.660200, 0.000000, -0.499800, 1.570796, -20382.359352
1.661700, 0.000000, -0.499756, 1.570796, -20401.051529
1.663200, 0.000000, -0.499064, 1.570796, -20419.748490
1.664700, 0.000000, -0.499758, 1.570796, -20438.399915
1.666200, 0.000000, -0.499787, 1.570796, -20457.091485
1.667700, 0.000000, -0.499102, 1.570796, -20475.789498
1.669200, 0.000000, -0.499719, 1.570796, -20494.439493
1.670700, 0.000000, -0.499821, 1.570796, -20513.131043
1.672200, 0.000000, -0.499144, 1.570796, -20531.830851
1.673700, 0.000000, -0.499678, 1.570796, -20550.477313
1.675200, 0.000000, -0.499857, 1.570796, -20569.170692
1.676700, 0.000000, -0.499193, 1.570796, -20587.871832
1.678200, 0.000000, -0.499633, 1.570796, -20606.513937
1.679700, 0.000000, -0.499890, 1.570796, -20625.210514
1.681200, 0.000000, -0.499248, 1.570796, -20643.911244
1.682700, 0.000000, -0.499584, 1.570796, -20662.550234
1.684200, 0.000000, -0.499921, 1.570796, -20681.250550
1.685700, 0.000000, -0.499305, 1.570796, -20699.949133
1.687200, 0.000000, -0.499535, 1.570796, -20718.586630
1.688700, 0.000000, -0.499949, 1.570796, -20737.290008
1.690200, 0.000000, -0.499359, 1.570796, -20755.986289
1.691700, 0.000000, -0.499491, 1.570796, -20774.623415
1.693200, 0.000000, -0.499974, 1.570796, -20793.328192
1.694700, 0.000000, -0.499407, 1.570796, -20812.023343
1.696200, 0.000000, -0.499455, 1.570796, -20830.660503
1.697700, 0.000000, -0.499992, 1.570796, -20849.365403
1.699200, 0.000000, -0.499446, 1.570796, -20868.060433
1.700700, 0.000000, -0.499421, 1.570796, -20886.696993
1.702200, 0.000000, -0.500000, 1.570796, -20905.402254
1.703700, 0.000000, -0.499475, 1.570796, -20924.097669
1.705200, 0.000000, -0.499387, 1.570796, -20942.732467
1.706700, 0.000000, -0.499996, 1.570796, -20961.439029
1.708200, 0.000000, -0.499499, 1.570796, -20980.134807
1.709700, 0.000000, -0.499358, 1.570796, -20998.767450
1.711200, 0.000000, -0.499983, 1.570796, -21017.475735
1.712700, 0.000000, -0.499521, 1.570796, -21036.171264
1.714200, 0.000000, -0.499341, 1.570796, -21054.802610
1.715700, 0.000000, -0.499968, 1.570796, -21073.512476
1.717200, 0.000000, -0.499541, 1.570796, -21092.206994
1.718700, 0.000000, -0.499340, 1.570796, -21110.838170
1.720200, 0.000000, -0.499950, 1.570796, -21129.548999
1.721700, 0.000000, -0.499561, 1.570796, -21148.242233
1.723200, 0.000000, -0.499352, 1.570796, -21166.874108
1.724700, 0.000000, -0.499929, 1.570796, -21185.584961
1.726200, 0.000000, -0.499586, 1.570796, -21204.277135
1.727700, 0.000000, -0.499369, 1.570796, -21222.910350
1.729200, 0.000000, -0.499904, 1.570796, -21241.620475
1.730700, 0.000000, -0.499615, 1.570796, -21260.311728
1.732200, 0.000000, -0.499388, 1.570796, -21278.946489
1.733700, 0.000000, -0.499876, 1.570796, -21297.655836
1.735200, 0.000000, -0.499645, 1.570796, -21316.346223
1.736700, 0.000000, -0.499404, 1.570796, -21334.982311
1.738200, 0.000000, -0.499847, 1.570796, -21353.691231
1.739700, 0.000000, -0.499675, 1.570796, -21372.380759
1.741200, 0.000000, -0.499420, 1.570796, -21391.018061
1.742700, 0.000000, -0.499816, 1.570796, -21409.726640
1.744200, 0.000000, -0.499704, 1.570796, -21428.415215
1.745700, 0.000000, -0.499438, 1.570796, -21447.054115
1.747200, 0.000000, -0.499787, 1.570796, -21465.762126
1.748700, 0.000000, -0.499735, 1.570796, -21484.449620
1.750200, 0.000000, -0.499461, 1.570796, -21503.090612
1.751700, 0.000000, -0.499758, 1.570796, -21521.797720
1.753200, 0.000000, -0.499767, 1.570796, -21540.484171
1.754700, 0.000000, -0.499488, 1.570796, -21559.127329
1.756200, 0.000000, -0.499724, 1.570796, -21577.833430
1.757700, 0.000000, -0.499802, 1.570796, -21596.519055
1.759200, 0.000000, -0.499514, 1.570796, -21615.164164
1.760700, 0.000000, -0.499682, 1.570796, -21633.869455
1.762200, 0.000000, -0.499839, 1.570796, -21652.554190
1.763700, 0.000000, -0.499540, 1.570796, -21671.201137
1.765200, 0.000000, -0.499631, 1.570796, -21689.906105
1.766700, 0.000000, -0.499875, 1.570796, -21708.589366
1.768200, 0.000000, -0.499564, 1.570796, -21727.238459
1.769700, 0.000000, -0.499568, 1.570796, -21745.943685
1.771200, 0.000000, -0.499907, 1.570796, -21764.624574
1.772700, 0.000000, -0.499587, 1.570796, -21783.276441
1.774200, 0.000000, -0.499496, 1.570796, -21801.981908
1.775700, 0.000000, -0.499935, 1.570796, -21820.659944
1.777200, 0.000000, -0.499610, 1.570796, -21839.315494
1.778700, 0.000000, -0.499426, 1.570796, -21858.020193
1.780200, 0.000000, -0.499961, 1.570796, -21876.695731
1.781700, 0.000000, -0.499633, 1.570796, -21895.355876
1.783200, 0.000000, -0.499360, 1.570796, -21914.058451
1.784700, 0.000000, -0.499982, 1.570796, -21932.732195
1.786200, 0.000000, -0.499654, 1.570796, -21951.396796
1.787700, 0.000000, -0.499293, 1.570796, -21970.097095
1.789200, 0.000000, -0.499997, 1.570796, -21988.769637
1.790700, 0.000000, -0.499672, 1.570796, -22007.437362
1.792200, 0.000000, -0.499220, 1.570796, -22026.136626
1.793700, 0.000000, -0.499999, 1.570796, -22044.807948
1.795200, 0.000000, -0.499686, 1.570796, -22063.477611
1.796700, 0.000000, -0.499144, 1.570796, -22082.177351
1.798200, 0.000000, -0.499987, 1.570796, -22100.846267
1.799700, 0.000000, -0.499698, 1.570796, -22119.518247
1.801200, 0.000000, -0.499072, 1.570796, -22138.219651
1.802700, 0.000000, -0.499963, 1.570796, -22156.884125
1.804200, 0.000000, -0.499706, 1.570796, -22175.559713
1.805700, 0.000000, -0.499018, 1.570796, -22194.262879
1.807200, 0.000000, -0.499931, 1.570796, -22212.921812
1.808700, 0.000000, -0.499711, 1.570796, -22231.602200
1.810200, 0.000000, -0.498997, 1.570796, -22250.305328
1.811700, 0.000000, -0.499893, 1.570796, -22268.959937
1.813200, 0.000000, -0.499718, 1.570796, -22287.645799
1.814700, 0.000000, -0.499005, 1.570796, -22306.346465
1.816200, 0.000000, -0.499849, 1.570796, -22324.998809
1.817700, 0.000000, -0.499731, 1.570796, -22343.689162
1.819200, 0.000000, -0.499028, 1.570796, -22362.387012
1.820700, 0.000000, -0.499805, 1.570796, -22381.038645
1.822200, 0.000000, -0.499753, 1.570796, -22399.730795
1.823700, 0.000000, -0.499060, 1.570796, -22418.427726
1.825200, 0.000000, -0.499763, 1.570796, -22437.079207
1.826700, 0.000000, -0.499783, 1.570796, -22455.770876
1.828200, 0.000000, -0.499097, 1.570796, -22474.468697
1.829700, 0.000000, -0.499724, 1.570796, -22493.118986
1.831200, 0.000000, -0.499817, 1.570796, -22511.810438
1.832700, 0.000000, -0.499138, 1.570796, -22530.510018
1.834200, 0.000000, -0.499684, 1.570796, -22549.157014
1.835700, 0.000000, -0.499852, 1.570796, -22567.850073
1.837200, 0.000000, -0.499187, 1.570796, -22586.551124
1.838700, 0.000000, -0.499639, 1.570796, -22605.193734
1.840200, 0.000000, -0.499886, 1.570796, -22623.889863
1.841700, 0.000000, -0.499241, 1.570796, -22642.590757
1.843200, 0.000000, -0.499590, 1.570796, -22661.230040
1.844700, 0.000000, -0.499917, 1.570796, -22679.929896
1.846200, 0.000000, -0.499298, 1.570796, -22698.628799
1.847700, 0.000000, -0.499541, 1.570796, -22717.266408
1.849200, 0.000000, -0.499946, 1.570796, -22735.969486
1.850700, 0.000000, -0.499353, 1.570796, -22754.666000
1.852200, 0.000000, -0.499496, 1.570796, -22773.303133
1.853700, 0.000000, -0.499972, 1.570796, -22792.007827
1.855200, 0.000000, -0.499402, 1.570796, -22810.703054
1.856700, 0.000000, -0.499459, 1.570796, -22829.340221
1.858200, 0.000000, -0.499991, 1.570796, -22848.045127
1.859700, 0.000000, -0.499441, 1.570796, -22866.740134
1.861200, 0.000000, -0.499426, 1.570796, -22885.376834
1.862700, 0.000000, -0.500000, 1.570796, -22904.081996
1.864200, 0.000000, -0.499472, 1.570796, -22922.777351
1.865700, 0.000000, -0.499391, 1.570796, -22941.412418
1.867200, 0.000000, -0.499997, 1.570796, -22960.118781
1.868700, 0.000000, -0.499497, 1.570796, -22978.814537
1.870200, 0.000000, -0.499361, 1.570796, -22997.447421
1.871700, 0.000000, -0.499985, 1.570796, -23016.155489
1.873200, 0.000000, -0.499518, 1.570796, -23034.851094
1.874700, 0.000000, -0.499342, 1.570796, -23053.482537
1.876200, 0.000000, -0.499970, 1.570796, -23072.192229
1.877700, 0.000000, -0.499538, 1.570796, -23090.886903
1.879200, 0.000000, -0.499340, 1.570796, -23109.518048
1.880700, 0.000000, -0.499952, 1.570796, -23128.228806
1.882200, 0.000000, -0.499558, 1.570796, -23146.922191
1.883700, 0.000000, -0.499350, 1.570796, -23165.553938
1.885200, 0.000000, -0.499932, 1.570796, -23184.264839
1.886700, 0.000000, -0.499582, 1.570796, -23202.957134
1.888200, 0.000000, -0.499367, 1.570796, -23221.590158
1.889700, 0.000000, -0.499907, 1.570796, -23240.300394
1.891200, 0.000000, -0.499611, 1.570796, -23258.991759
1.892700, 0.000000, -0.499385, 1.570796, -23277.626334
1.894200, 0.000000, -0.499880, 1.570796, -23296.335758
1.895700, 0.000000, -0.499641, 1.570796, -23315.026252
1.897200, 0.000000, -0.499402, 1.570796, -23333.662188
1.898700, 0.000000, -0.499850, 1.570796, -23352.371149
1.900200, 0.000000, -0.499671, 1.570796, -23371.060787
1.901700, 0.000000, -0.499418, 1.570796, -23389.697926
1.903200, 0.000000, -0.499820, 1.570796, -23408.406555
1.904700, 0.000000, -0.499701, 1.570796, -23427.095257
1.906200, 0.000000, -0.499436, 1.570796, -23445.733926
1.907700, 0.000000, -0.499791, 1.570796, -23464.442027
1.909200, 0.000000, -0.499731, 1.570796, -23483.129659
1.910700, 0.000000, -0.499458, 1.570796, -23501.770376
1.912200, 0.000000, -0.499762, 1.570796, -23520.477610
1.913700, 0.000000, -0.499762, 1.570796, -23539.164180
1.915200, 0.000000, -0.499484, 1.570796, -23557.807076
1.916700, 0.000000, -0.499729, 1.570796, -23576.513298
1.918200, 0.000000, -0.499797, 1.570796, -23595.199019
1.919700, 0.000000, -0.499511, 1.570796, -23613.843897
